Id,ActivityHour,Hour,TotalIntensity,AverageIntensity
6962181067,04-14-2016 00:00,00:00,0,0
6962181067,04-14-2016 01:00,01:00,3,0.05
6962181067,04-14-2016 02:00,02:00,0,0
6962181067,04-14-2016 03:00,03:00,1,0.016667
6962181067,04-14-2016 04:00,04:00,0,0
6962181067,04-14-2016 05:00,05:00,0,0
6962181067,04-14-2016 06:00,06:00,3,0.05
6962181067,04-14-2016 07:00,07:00,0,0
6962181067,04-14-2016 08:00,08:00,5,0.083333
6962181067,04-14-2016 09:00,09:00,10,0.166667
6962181067,04-14-2016 10:00,10:00,1,0.016667
6962181067,04-14-2016 11:00,11:00,4,0.066667
6962181067,04-14-2016 12:00,12:00,11,0.183333
6962181067,04-14-2016 13:00,13:00,2,0.033333
6962181067,04-14-2016 14:00,14:00,2,0.033333
6962181067,04-14-2016 15:00,15:00,10,0.166667
6962181067,04-14-2016 16:00,16:00,2,0.033333
6962181067,04-14-2016 17:00,17:00,7,0.116667
6962181067,04-14-2016 18:00,18:00,4,0.066667
6962181067,04-14-2016 19:00,19:00,3,0.05
6962181067,04-14-2016 20:00,20:00,9,0.15
6962181067,04-14-2016 21:00,21:00,0,0
6962181067,04-14-2016 22:00,22:00,8,0.133333
6962181067,04-14-2016 23:00,23:00,1,0.016667
6962181067,04-15-2016 00:00,00:00,2,0.033333
6962181067,04-15-2016 01:00,01:00,0,0
6962181067,04-15-2016 02:00,02:00,0,0
6962181067,04-15-2016 03:00,03:00,1,0.016667
6962181067,04-15-2016 04:00,04:00,0,0
6962181067,04-15-2016 05:00,05:00,0,0
6962181067,04-15-2016 06:00,06:00,2,0.033333
6962181067,04-15-2016 07:00,07:00,32,0.533333
6962181067,04-15-2016 08:00,08:00,31,0.516667
6962181067,04-15-2016 09:00,09:00,44,0.733333
6962181067,04-15-2016 10:00,10:00,3,0.05
6962181067,04-15-2016 11:00,11:00,34,0.566667
6962181067,04-15-2016 12:00,12:00,15,0.25
6962181067,04-15-2016 13:00,13:00,0,0
6962181067,04-15-2016 14:00,14:00,8,0.133333
6962181067,04-15-2016 15:00,15:00,3,0.05
6962181067,04-15-2016 16:00,16:00,0,0
6962181067,04-15-2016 17:00,17:00,6,0.1
6962181067,04-15-2016 18:00,18:00,25,0.416667
6962181067,04-15-2016 19:00,19:00,3,0.05
6962181067,04-15-2016 20:00,20:00,3,0.05
6962181067,04-15-2016 21:00,21:00,0,0
6962181067,04-15-2016 22:00,22:00,4,0.066667
6962181067,04-15-2016 23:00,23:00,1,0.016667
6962181067,04-16-2016 00:00,00:00,1,0.016667
6962181067,04-16-2016 01:00,01:00,2,0.033333
6962181067,04-16-2016 02:00,02:00,0,0
6962181067,04-16-2016 03:00,03:00,1,0.016667
6962181067,04-16-2016 04:00,04:00,0,0
6962181067,04-16-2016 05:00,05:00,0,0
6962181067,04-16-2016 06:00,06:00,0,0
6962181067,04-16-2016 07:00,07:00,7,0.116667
6962181067,04-16-2016 08:00,08:00,37,0.616667
6962181067,04-16-2016 09:00,09:00,151,2.516667
6962181067,04-16-2016 10:00,10:00,31,0.516667
6962181067,04-16-2016 11:00,11:00,30,0.5
6962181067,04-16-2016 12:00,12:00,18,0.3
6962181067,04-16-2016 13:00,13:00,7,0.116667
6962181067,04-16-2016 14:00,14:00,2,0.033333
6962181067,04-16-2016 15:00,15:00,26,0.433333
6962181067,04-16-2016 16:00,16:00,18,0.3
6962181067,04-16-2016 17:00,17:00,23,0.383333
6962181067,04-16-2016 18:00,18:00,28,0.466667
6962181067,04-16-2016 19:00,19:00,34,0.566667
6962181067,04-16-2016 20:00,20:00,14,0.233333
6962181067,04-16-2016 21:00,21:00,0,0
6962181067,04-16-2016 22:00,22:00,3,0.05
6962181067,04-16-2016 23:00,23:00,3,0.05
6962181067,04-17-2016 00:00,00:00,1,0.016667
6962181067,04-17-2016 01:00,01:00,0,0
6962181067,04-17-2016 02:00,02:00,3,0.05
6962181067,04-17-2016 03:00,03:00,0,0
6962181067,04-17-2016 04:00,04:00,0,0
6962181067,04-17-2016 05:00,05:00,0,0
6962181067,04-17-2016 06:00,06:00,0,0
6962181067,04-17-2016 07:00,07:00,10,0.166667
6962181067,04-17-2016 08:00,08:00,33,0.55
6962181067,04-17-2016 09:00,09:00,6,0.1
6962181067,04-17-2016 10:00,10:00,22,0.366667
6962181067,04-17-2016 11:00,11:00,17,0.283333
6962181067,04-17-2016 12:00,12:00,30,0.5
6962181067,04-17-2016 13:00,13:00,14,0.233333
6962181067,04-17-2016 14:00,14:00,6,0.1
6962181067,04-17-2016 15:00,15:00,62,1.033333
6962181067,04-17-2016 16:00,16:00,37,0.616667
6962181067,04-17-2016 17:00,17:00,31,0.516667
6962181067,04-17-2016 18:00,18:00,30,0.5
6962181067,04-17-2016 19:00,19:00,28,0.466667
6962181067,04-17-2016 20:00,20:00,0,0
6962181067,04-17-2016 21:00,21:00,2,0.033333
6962181067,04-17-2016 22:00,22:00,4,0.066667
6962181067,04-17-2016 23:00,23:00,0,0
6962181067,04-18-2016 00:00,00:00,0,0
6962181067,04-18-2016 01:00,01:00,0,0
6962181067,04-18-2016 02:00,02:00,0,0
6962181067,04-18-2016 03:00,03:00,1,0.016667
6962181067,04-18-2016 04:00,04:00,0,0
6962181067,04-18-2016 05:00,05:00,0,0
6962181067,04-18-2016 06:00,06:00,2,0.033333
6962181067,04-18-2016 07:00,07:00,32,0.533333
6962181067,04-18-2016 08:00,08:00,15,0.25
6962181067,04-18-2016 09:00,09:00,8,0.133333
6962181067,04-18-2016 10:00,10:00,10,0.166667
6962181067,04-18-2016 11:00,11:00,127,2.116667
6962181067,04-18-2016 12:00,12:00,34,0.566667
6962181067,04-18-2016 13:00,13:00,3,0.05
6962181067,04-18-2016 14:00,14:00,0,0
6962181067,04-18-2016 15:00,15:00,24,0.4
6962181067,04-18-2016 16:00,16:00,39,0.65
6962181067,04-18-2016 17:00,17:00,22,0.366667
6962181067,04-18-2016 18:00,18:00,19,0.316667
6962181067,04-18-2016 19:00,19:00,19,0.316667
6962181067,04-18-2016 20:00,20:00,0,0
6962181067,04-18-2016 21:00,21:00,0,0
6962181067,04-18-2016 22:00,22:00,5,0.083333
6962181067,04-18-2016 23:00,23:00,1,0.016667
6962181067,04-19-2016 00:00,00:00,1,0.016667
6962181067,04-19-2016 01:00,01:00,0,0
6962181067,04-19-2016 02:00,02:00,2,0.033333
6962181067,04-19-2016 03:00,03:00,0,0
6962181067,04-19-2016 04:00,04:00,0,0
6962181067,04-19-2016 05:00,05:00,0,0
6962181067,04-19-2016 06:00,06:00,0,0
6962181067,04-19-2016 07:00,07:00,0,0
6962181067,04-19-2016 08:00,08:00,22,0.366667
6962181067,04-19-2016 09:00,09:00,46,0.766667
6962181067,04-19-2016 10:00,10:00,113,1.883333
6962181067,04-19-2016 11:00,11:00,8,0.133333
6962181067,04-19-2016 12:00,12:00,2,0.033333
6962181067,04-19-2016 13:00,13:00,12,0.2
6962181067,04-19-2016 14:00,14:00,4,0.066667
6962181067,04-19-2016 15:00,15:00,33,0.55
6962181067,04-19-2016 16:00,16:00,54,0.9
6962181067,04-19-2016 17:00,17:00,48,0.8
6962181067,04-19-2016 18:00,18:00,12,0.2
6962181067,04-19-2016 19:00,19:00,11,0.183333
6962181067,04-19-2016 20:00,20:00,8,0.133333
6962181067,04-19-2016 21:00,21:00,2,0.033333
6962181067,04-19-2016 22:00,22:00,1,0.016667
6962181067,04-19-2016 23:00,23:00,3,0.05
6962181067,04-20-2016 00:00,00:00,0,0
6962181067,04-20-2016 01:00,01:00,0,0
6962181067,04-20-2016 02:00,02:00,0,0
6962181067,04-20-2016 03:00,03:00,0,0
6962181067,04-20-2016 04:00,04:00,0,0
6962181067,04-20-2016 05:00,05:00,0,0
6962181067,04-20-2016 06:00,06:00,0,0
6962181067,04-20-2016 07:00,07:00,33,0.55
6962181067,04-20-2016 08:00,08:00,24,0.4
6962181067,04-20-2016 09:00,09:00,104,1.733333
6962181067,04-20-2016 10:00,10:00,77,1.283333
6962181067,04-20-2016 11:00,11:00,29,0.483333
6962181067,04-20-2016 12:00,12:00,52,0.866667
6962181067,04-20-2016 13:00,13:00,0,0
6962181067,04-20-2016 14:00,14:00,14,0.233333
6962181067,04-20-2016 15:00,15:00,37,0.616667
6962181067,04-20-2016 16:00,16:00,1,0.016667
6962181067,04-20-2016 17:00,17:00,11,0.183333
6962181067,04-20-2016 18:00,18:00,23,0.383333
6962181067,04-20-2016 19:00,19:00,7,0.116667
6962181067,04-20-2016 20:00,20:00,28,0.466667
6962181067,04-20-2016 21:00,21:00,3,0.05
6962181067,04-20-2016 22:00,22:00,4,0.066667
6962181067,04-20-2016 23:00,23:00,2,0.033333
6962181067,04-21-2016 00:00,00:00,0,0
6962181067,04-21-2016 01:00,01:00,0,0
6962181067,04-21-2016 02:00,02:00,0,0
6962181067,04-21-2016 03:00,03:00,0,0
6962181067,04-21-2016 04:00,04:00,0,0
6962181067,04-21-2016 05:00,05:00,1,0.016667
6962181067,04-21-2016 06:00,06:00,0,0
6962181067,04-21-2016 07:00,07:00,32,0.533333
6962181067,04-21-2016 08:00,08:00,18,0.3
6962181067,04-21-2016 09:00,09:00,59,0.983333
6962181067,04-21-2016 10:00,10:00,102,1.7
6962181067,04-21-2016 11:00,11:00,31,0.516667
6962181067,04-21-2016 12:00,12:00,124,2.066667
6962181067,04-21-2016 13:00,13:00,2,0.033333
6962181067,04-21-2016 14:00,14:00,5,0.083333
6962181067,04-21-2016 15:00,15:00,1,0.016667
6962181067,04-21-2016 16:00,16:00,21,0.35
6962181067,04-21-2016 17:00,17:00,8,0.133333
6962181067,04-21-2016 18:00,18:00,18,0.3
6962181067,04-21-2016 19:00,19:00,1,0.016667
6962181067,04-21-2016 20:00,20:00,2,0.033333
6962181067,04-21-2016 21:00,21:00,1,0.016667
6962181067,04-21-2016 22:00,22:00,1,0.016667
6962181067,04-21-2016 23:00,23:00,0,0
6962181067,04-22-2016 00:00,00:00,0,0
6962181067,04-22-2016 01:00,01:00,0,0
6962181067,04-22-2016 02:00,02:00,0,0
6962181067,04-22-2016 03:00,03:00,0,0
6962181067,04-22-2016 04:00,04:00,0,0
6962181067,04-22-2016 05:00,05:00,0,0
6962181067,04-22-2016 06:00,06:00,1,0.016667
6962181067,04-22-2016 07:00,07:00,42,0.7
6962181067,04-22-2016 08:00,08:00,15,0.25
6962181067,04-22-2016 09:00,09:00,101,1.683333
6962181067,04-22-2016 10:00,10:00,23,0.383333
6962181067,04-22-2016 11:00,11:00,29,0.483333
6962181067,04-22-2016 12:00,12:00,74,1.233333
6962181067,04-22-2016 13:00,13:00,1,0.016667
6962181067,04-22-2016 14:00,14:00,13,0.216667
6962181067,04-22-2016 15:00,15:00,12,0.2
6962181067,04-22-2016 16:00,16:00,29,0.483333
6962181067,04-22-2016 17:00,17:00,22,0.366667
6962181067,04-22-2016 18:00,18:00,14,0.233333
6962181067,04-22-2016 19:00,19:00,13,0.216667
6962181067,04-22-2016 20:00,20:00,2,0.033333
6962181067,04-22-2016 21:00,21:00,3,0.05
6962181067,04-22-2016 22:00,22:00,2,0.033333
6962181067,04-22-2016 23:00,23:00,0,0
6962181067,04-23-2016 00:00,00:00,0,0
6962181067,04-23-2016 01:00,01:00,0,0
6962181067,04-23-2016 02:00,02:00,0,0
6962181067,04-23-2016 03:00,03:00,0,0
6962181067,04-23-2016 04:00,04:00,0,0
6962181067,04-23-2016 05:00,05:00,0,0
6962181067,04-23-2016 06:00,06:00,0,0
6962181067,04-23-2016 07:00,07:00,1,0.016667
6962181067,04-23-2016 08:00,08:00,31,0.516667
6962181067,04-23-2016 09:00,09:00,159,2.65
6962181067,04-23-2016 10:00,10:00,17,0.283333
6962181067,04-23-2016 11:00,11:00,10,0.166667
6962181067,04-23-2016 12:00,12:00,19,0.316667
6962181067,04-23-2016 13:00,13:00,14,0.233333
6962181067,04-23-2016 14:00,14:00,38,0.633333
6962181067,04-23-2016 15:00,15:00,33,0.55
6962181067,04-23-2016 16:00,16:00,44,0.733333
6962181067,04-23-2016 17:00,17:00,95,1.583333
6962181067,04-23-2016 18:00,18:00,20,0.333333
6962181067,04-23-2016 19:00,19:00,40,0.666667
6962181067,04-23-2016 20:00,20:00,30,0.5
6962181067,04-23-2016 21:00,21:00,26,0.433333
6962181067,04-23-2016 22:00,22:00,6,0.1
6962181067,04-23-2016 23:00,23:00,20,0.333333
6962181067,04-24-2016 00:00,00:00,0,0
6962181067,04-24-2016 01:00,01:00,0,0
6962181067,04-24-2016 02:00,02:00,0,0
6962181067,04-24-2016 03:00,03:00,0,0
6962181067,04-24-2016 04:00,04:00,0,0
6962181067,04-24-2016 05:00,05:00,0,0
6962181067,04-24-2016 06:00,06:00,0,0
6962181067,04-24-2016 07:00,07:00,1,0.016667
6962181067,04-24-2016 08:00,08:00,2,0.033333
6962181067,04-24-2016 09:00,09:00,26,0.433333
6962181067,04-24-2016 10:00,10:00,20,0.333333
6962181067,04-24-2016 11:00,11:00,11,0.183333
6962181067,04-24-2016 12:00,12:00,17,0.283333
6962181067,04-24-2016 13:00,13:00,6,0.1
6962181067,04-24-2016 14:00,14:00,4,0.066667
6962181067,04-24-2016 15:00,15:00,1,0.016667
6962181067,04-24-2016 16:00,16:00,23,0.383333
6962181067,04-24-2016 17:00,17:00,23,0.383333
6962181067,04-24-2016 18:00,18:00,24,0.4
6962181067,04-24-2016 19:00,19:00,17,0.283333
6962181067,04-24-2016 20:00,20:00,14,0.233333
6962181067,04-24-2016 21:00,21:00,6,0.1
6962181067,04-24-2016 22:00,22:00,4,0.066667
6962181067,04-24-2016 23:00,23:00,0,0
6962181067,04-25-2016 00:00,00:00,0,0
6962181067,04-25-2016 01:00,01:00,0,0
6962181067,04-25-2016 02:00,02:00,0,0
6962181067,04-25-2016 03:00,03:00,0,0
6962181067,04-25-2016 04:00,04:00,1,0.016667
6962181067,04-25-2016 05:00,05:00,0,0
6962181067,04-25-2016 06:00,06:00,0,0
6962181067,04-25-2016 07:00,07:00,43,0.716667
6962181067,04-25-2016 08:00,08:00,49,0.816667
6962181067,04-25-2016 09:00,09:00,39,0.65
6962181067,04-25-2016 10:00,10:00,100,1.666667
6962181067,04-25-2016 11:00,11:00,17,0.283333
6962181067,04-25-2016 12:00,12:00,33,0.55
6962181067,04-25-2016 13:00,13:00,0,0
6962181067,04-25-2016 14:00,14:00,12,0.2
6962181067,04-25-2016 15:00,15:00,13,0.216667
6962181067,04-25-2016 16:00,16:00,36,0.6
6962181067,04-25-2016 17:00,17:00,71,1.183333
6962181067,04-25-2016 18:00,18:00,17,0.283333
6962181067,04-25-2016 19:00,19:00,8,0.133333
6962181067,04-25-2016 20:00,20:00,1,0.016667
6962181067,04-25-2016 21:00,21:00,1,0.016667
6962181067,04-25-2016 22:00,22:00,8,0.133333
6962181067,04-25-2016 23:00,23:00,0,0
6962181067,04-26-2016 00:00,00:00,0,0
6962181067,04-26-2016 01:00,01:00,1,0.016667
6962181067,04-26-2016 02:00,02:00,0,0
6962181067,04-26-2016 03:00,03:00,0,0
6962181067,04-26-2016 04:00,04:00,0,0
6962181067,04-26-2016 05:00,05:00,0,0
6962181067,04-26-2016 06:00,06:00,8,0.133333
6962181067,04-26-2016 07:00,07:00,27,0.45
6962181067,04-26-2016 08:00,08:00,20,0.333333
6962181067,04-26-2016 09:00,09:00,22,0.366667
6962181067,04-26-2016 10:00,10:00,30,0.5
6962181067,04-26-2016 11:00,11:00,30,0.5
6962181067,04-26-2016 12:00,12:00,137,2.283333
6962181067,04-26-2016 13:00,13:00,2,0.033333
6962181067,04-26-2016 14:00,14:00,4,0.066667
6962181067,04-26-2016 15:00,15:00,16,0.266667
6962181067,04-26-2016 16:00,16:00,16,0.266667
6962181067,04-26-2016 17:00,17:00,9,0.15
6962181067,04-26-2016 18:00,18:00,24,0.4
6962181067,04-26-2016 19:00,19:00,17,0.283333
6962181067,04-26-2016 20:00,20:00,13,0.216667
6962181067,04-26-2016 21:00,21:00,0,0
6962181067,04-26-2016 22:00,22:00,0,0
6962181067,04-26-2016 23:00,23:00,0,0
6962181067,04-27-2016 00:00,00:00,0,0
6962181067,04-27-2016 01:00,01:00,0,0
6962181067,04-27-2016 02:00,02:00,0,0
6962181067,04-27-2016 03:00,03:00,1,0.016667
6962181067,04-27-2016 04:00,04:00,0,0
6962181067,04-27-2016 05:00,05:00,0,0
6962181067,04-27-2016 06:00,06:00,4,0.066667
6962181067,04-27-2016 07:00,07:00,32,0.533333
6962181067,04-27-2016 08:00,08:00,23,0.383333
6962181067,04-27-2016 09:00,09:00,15,0.25
6962181067,04-27-2016 10:00,10:00,21,0.35
6962181067,04-27-2016 11:00,11:00,83,1.383333
6962181067,04-27-2016 12:00,12:00,15,0.25
6962181067,04-27-2016 13:00,13:00,2,0.033333
6962181067,04-27-2016 14:00,14:00,4,0.066667
6962181067,04-27-2016 15:00,15:00,0,0
6962181067,04-27-2016 16:00,16:00,33,0.55
6962181067,04-27-2016 17:00,17:00,28,0.466667
6962181067,04-27-2016 18:00,18:00,36,0.6
6962181067,04-27-2016 19:00,19:00,34,0.566667
6962181067,04-27-2016 20:00,20:00,33,0.55
6962181067,04-27-2016 21:00,21:00,3,0.05
6962181067,04-27-2016 22:00,22:00,1,0.016667
6962181067,04-27-2016 23:00,23:00,8,0.133333
6962181067,04-28-2016 00:00,00:00,0,0
6962181067,04-28-2016 01:00,01:00,1,0.016667
6962181067,04-28-2016 02:00,02:00,2,0.033333
6962181067,04-28-2016 03:00,03:00,0,0
6962181067,04-28-2016 04:00,04:00,0,0
6962181067,04-28-2016 05:00,05:00,0,0
6962181067,04-28-2016 06:00,06:00,0,0
6962181067,04-28-2016 07:00,07:00,0,0
6962181067,04-28-2016 08:00,08:00,28,0.466667
6962181067,04-28-2016 09:00,09:00,35,0.583333
6962181067,04-28-2016 10:00,10:00,22,0.366667
6962181067,04-28-2016 11:00,11:00,33,0.55
6962181067,04-28-2016 12:00,12:00,104,1.733333
6962181067,04-28-2016 13:00,13:00,55,0.916667
6962181067,04-28-2016 14:00,14:00,10,0.166667
6962181067,04-28-2016 15:00,15:00,27,0.45
6962181067,04-28-2016 16:00,16:00,13,0.216667
6962181067,04-28-2016 17:00,17:00,42,0.7
6962181067,04-28-2016 18:00,18:00,18,0.3
6962181067,04-28-2016 19:00,19:00,19,0.316667
6962181067,04-28-2016 20:00,20:00,9,0.15
6962181067,04-28-2016 21:00,21:00,0,0
6962181067,04-28-2016 22:00,22:00,0,0
6962181067,04-28-2016 23:00,23:00,0,0
6962181067,04-29-2016 00:00,00:00,0,0
6962181067,04-29-2016 01:00,01:00,0,0
6962181067,04-29-2016 02:00,02:00,0,0
6962181067,04-29-2016 03:00,03:00,0,0
6962181067,04-29-2016 04:00,04:00,0,0
6962181067,04-29-2016 05:00,05:00,0,0
6962181067,04-29-2016 06:00,06:00,5,0.083333
6962181067,04-29-2016 07:00,07:00,29,0.483333
6962181067,04-29-2016 08:00,08:00,30,0.5
6962181067,04-29-2016 09:00,09:00,45,0.75
6962181067,04-29-2016 10:00,10:00,69,1.15
6962181067,04-29-2016 11:00,11:00,20,0.333333
6962181067,04-29-2016 12:00,12:00,65,1.083333
6962181067,04-29-2016 13:00,13:00,6,0.1
6962181067,04-29-2016 14:00,14:00,8,0.133333
6962181067,04-29-2016 15:00,15:00,23,0.383333
6962181067,04-29-2016 16:00,16:00,27,0.45
6962181067,04-29-2016 17:00,17:00,28,0.466667
6962181067,04-29-2016 18:00,18:00,33,0.55
6962181067,04-29-2016 19:00,19:00,22,0.366667
6962181067,04-29-2016 20:00,20:00,19,0.316667
6962181067,04-29-2016 21:00,21:00,4,0.066667
6962181067,04-29-2016 22:00,22:00,0,0
6962181067,04-29-2016 23:00,23:00,2,0.033333
6962181067,04-30-2016 00:00,00:00,0,0
6962181067,04-30-2016 01:00,01:00,1,0.016667
6962181067,04-30-2016 02:00,02:00,0,0
6962181067,04-30-2016 03:00,03:00,0,0
6962181067,04-30-2016 04:00,04:00,0,0
6962181067,04-30-2016 05:00,05:00,0,0
6962181067,04-30-2016 06:00,06:00,0,0
6962181067,04-30-2016 07:00,07:00,0,0
6962181067,04-30-2016 08:00,08:00,1,0.016667
6962181067,04-30-2016 09:00,09:00,24,0.4
6962181067,04-30-2016 10:00,10:00,97,1.616667
6962181067,04-30-2016 11:00,11:00,34,0.566667
6962181067,04-30-2016 12:00,12:00,27,0.45
6962181067,04-30-2016 13:00,13:00,34,0.566667
6962181067,04-30-2016 14:00,14:00,25,0.416667
6962181067,04-30-2016 15:00,15:00,16,0.266667
6962181067,04-30-2016 16:00,16:00,0,0
6962181067,04-30-2016 17:00,17:00,22,0.366667
6962181067,04-30-2016 18:00,18:00,30,0.5
6962181067,04-30-2016 19:00,19:00,17,0.283333
6962181067,04-30-2016 20:00,20:00,37,0.616667
6962181067,04-30-2016 21:00,21:00,0,0
6962181067,04-30-2016 22:00,22:00,0,0
6962181067,04-30-2016 23:00,23:00,0,0
6962181067,05-01-2016 00:00,00:00,1,0.016667
6962181067,05-01-2016 01:00,01:00,0,0
6962181067,05-01-2016 02:00,02:00,0,0
6962181067,05-01-2016 03:00,03:00,1,0.016667
6962181067,05-01-2016 04:00,04:00,0,0
6962181067,05-01-2016 05:00,05:00,0,0
6962181067,05-01-2016 06:00,06:00,0,0
6962181067,05-01-2016 07:00,07:00,0,0
6962181067,05-01-2016 08:00,08:00,27,0.45
6962181067,05-01-2016 09:00,09:00,10,0.166667
6962181067,05-01-2016 10:00,10:00,32,0.533333
6962181067,05-01-2016 11:00,11:00,12,0.2
6962181067,05-01-2016 12:00,12:00,18,0.3
6962181067,05-01-2016 13:00,13:00,15,0.25
6962181067,05-01-2016 14:00,14:00,13,0.216667
6962181067,05-01-2016 15:00,15:00,9,0.15
6962181067,05-01-2016 16:00,16:00,3,0.05
6962181067,05-01-2016 17:00,17:00,20,0.333333
6962181067,05-01-2016 18:00,18:00,29,0.483333
6962181067,05-01-2016 19:00,19:00,21,0.35
6962181067,05-01-2016 20:00,20:00,1,0.016667
6962181067,05-01-2016 21:00,21:00,2,0.033333
6962181067,05-01-2016 22:00,22:00,1,0.016667
6962181067,05-01-2016 23:00,23:00,0,0
6962181067,05-02-2016 00:00,00:00,0,0
6962181067,05-02-2016 01:00,01:00,1,0.016667
6962181067,05-02-2016 02:00,02:00,0,0
6962181067,05-02-2016 03:00,03:00,0,0
6962181067,05-02-2016 04:00,04:00,2,0.033333
6962181067,05-02-2016 05:00,05:00,0,0
6962181067,05-02-2016 06:00,06:00,4,0.066667
6962181067,05-02-2016 07:00,07:00,36,0.6
6962181067,05-02-2016 08:00,08:00,25,0.416667
6962181067,05-02-2016 09:00,09:00,40,0.666667
6962181067,05-02-2016 10:00,10:00,16,0.266667
6962181067,05-02-2016 11:00,11:00,24,0.4
6962181067,05-02-2016 12:00,12:00,60,1
6962181067,05-02-2016 13:00,13:00,2,0.033333
6962181067,05-02-2016 14:00,14:00,9,0.15
6962181067,05-02-2016 15:00,15:00,21,0.35
6962181067,05-02-2016 16:00,16:00,27,0.45
6962181067,05-02-2016 17:00,17:00,39,0.65
6962181067,05-02-2016 18:00,18:00,43,0.716667
6962181067,05-02-2016 19:00,19:00,72,1.2
6962181067,05-02-2016 20:00,20:00,2,0.033333
6962181067,05-02-2016 21:00,21:00,3,0.05
6962181067,05-02-2016 22:00,22:00,12,0.2
6962181067,05-02-2016 23:00,23:00,7,0.116667
6962181067,05-03-2016 00:00,00:00,0,0
6962181067,05-03-2016 01:00,01:00,2,0.033333
6962181067,05-03-2016 02:00,02:00,0,0
6962181067,05-03-2016 03:00,03:00,0,0
6962181067,05-03-2016 04:00,04:00,3,0.05
6962181067,05-03-2016 05:00,05:00,0,0
6962181067,05-03-2016 06:00,06:00,1,0.016667
6962181067,05-03-2016 07:00,07:00,39,0.65
6962181067,05-03-2016 08:00,08:00,38,0.633333
6962181067,05-03-2016 09:00,09:00,5,0.083333
6962181067,05-03-2016 10:00,10:00,31,0.516667
6962181067,05-03-2016 11:00,11:00,49,0.816667
6962181067,05-03-2016 12:00,12:00,73,1.216667
6962181067,05-03-2016 13:00,13:00,44,0.733333
6962181067,05-03-2016 14:00,14:00,8,0.133333
6962181067,05-03-2016 15:00,15:00,30,0.5
6962181067,05-03-2016 16:00,16:00,16,0.266667
6962181067,05-03-2016 17:00,17:00,8,0.133333
6962181067,05-03-2016 18:00,18:00,17,0.283333
6962181067,05-03-2016 19:00,19:00,11,0.183333
6962181067,05-03-2016 20:00,20:00,17,0.283333
6962181067,05-03-2016 21:00,21:00,8,0.133333
6962181067,05-03-2016 22:00,22:00,2,0.033333
6962181067,05-03-2016 23:00,23:00,0,0
6962181067,05-04-2016 00:00,00:00,0,0
6962181067,05-04-2016 01:00,01:00,1,0.016667
6962181067,05-04-2016 02:00,02:00,1,0.016667
6962181067,05-04-2016 03:00,03:00,0,0
6962181067,05-04-2016 04:00,04:00,1,0.016667
6962181067,05-04-2016 05:00,05:00,0,0
6962181067,05-04-2016 06:00,06:00,4,0.066667
6962181067,05-04-2016 07:00,07:00,30,0.5
6962181067,05-04-2016 08:00,08:00,28,0.466667
6962181067,05-04-2016 09:00,09:00,51,0.85
6962181067,05-04-2016 10:00,10:00,67,1.116667
6962181067,05-04-2016 11:00,11:00,47,0.783333
6962181067,05-04-2016 12:00,12:00,14,0.233333
6962181067,05-04-2016 13:00,13:00,0,0
6962181067,05-04-2016 14:00,14:00,7,0.116667
6962181067,05-04-2016 15:00,15:00,20,0.333333
6962181067,05-04-2016 16:00,16:00,14,0.233333
6962181067,05-04-2016 17:00,17:00,31,0.516667
6962181067,05-04-2016 18:00,18:00,22,0.366667
6962181067,05-04-2016 19:00,19:00,37,0.616667
6962181067,05-04-2016 20:00,20:00,18,0.3
6962181067,05-04-2016 21:00,21:00,2,0.033333
6962181067,05-04-2016 22:00,22:00,4,0.066667
6962181067,05-04-2016 23:00,23:00,2,0.033333
6962181067,05-05-2016 00:00,00:00,0,0
6962181067,05-05-2016 01:00,01:00,1,0.016667
6962181067,05-05-2016 02:00,02:00,0,0
6962181067,05-05-2016 03:00,03:00,0,0
6962181067,05-05-2016 04:00,04:00,0,0
6962181067,05-05-2016 05:00,05:00,0,0
6962181067,05-05-2016 06:00,06:00,2,0.033333
6962181067,05-05-2016 07:00,07:00,1,0.016667
6962181067,05-05-2016 08:00,08:00,31,0.516667
6962181067,05-05-2016 09:00,09:00,30,0.5
6962181067,05-05-2016 10:00,10:00,28,0.466667
6962181067,05-05-2016 11:00,11:00,27,0.45
6962181067,05-05-2016 12:00,12:00,36,0.6
6962181067,05-05-2016 13:00,13:00,2,0.033333
6962181067,05-05-2016 14:00,14:00,11,0.183333
6962181067,05-05-2016 15:00,15:00,22,0.366667
6962181067,05-05-2016 16:00,16:00,31,0.516667
6962181067,05-05-2016 17:00,17:00,25,0.416667
6962181067,05-05-2016 18:00,18:00,25,0.416667
6962181067,05-05-2016 19:00,19:00,103,1.716667
6962181067,05-05-2016 20:00,20:00,16,0.266667
6962181067,05-05-2016 21:00,21:00,0,0
6962181067,05-05-2016 22:00,22:00,0,0
6962181067,05-05-2016 23:00,23:00,0,0
6962181067,05-06-2016 00:00,00:00,1,0.016667
6962181067,05-06-2016 01:00,01:00,0,0
6962181067,05-06-2016 02:00,02:00,0,0
6962181067,05-06-2016 03:00,03:00,0,0
6962181067,05-06-2016 04:00,04:00,0,0
6962181067,05-06-2016 05:00,05:00,0,0
6962181067,05-06-2016 06:00,06:00,0,0
6962181067,05-06-2016 07:00,07:00,24,0.4
6962181067,05-06-2016 08:00,08:00,28,0.466667
6962181067,05-06-2016 09:00,09:00,22,0.366667
6962181067,05-06-2016 10:00,10:00,7,0.116667
