Id,ActivityDate,Month,Weekday,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Total Active minutes,total minutes_measures
6117666160,04-16-2016,Apr,Saturday,14450,10.90999985,10.90999985,0,0.579999983,0.850000024,9.479999542,0,7,15,518,502,2828,540,1042
6117666160,04-17-2016,Apr,Sunday,7150,5.400000095,5.400000095,0,0,0,5.400000095,0,0,0,312,702,2225,312,1014
6117666160,04-18-2016,Apr,Monday,5153,3.910000086,3.910000086,0,0,0,3.890000105,0,0,0,241,759,2018,241,1000
6117666160,04-19-2016,Apr,Tuesday,11135,8.409999847,8.409999847,0,0,0,8.409999847,0,0,0,480,425,2606,480,905
6117666160,04-20-2016,Apr,Wednesday,10449,8.020000458,8.020000458,0,2.029999971,0.479999989,5.519999981,0,26,10,349,587,2536,385,972
6117666160,04-21-2016,Apr,Thursday,19542,15.01000023,15.01000023,0,0.980000019,0.400000006,5.619999886,0,11,19,294,579,4900,324,903
6117666160,04-22-2016,Apr,Friday,8206,6.199999809,6.199999809,0,0,0,6.199999809,0,0,0,402,413,2409,402,815
6117666160,04-23-2016,Apr,Saturday,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,512,980
6117666160,04-24-2016,Apr,Sunday,7623,5.760000229,5.760000229,0,0,0,5.760000229,0,0,0,362,711,2305,362,1073
6117666160,04-25-2016,Apr,Monday,0,0,0,0,0,0,0,0,0,0,0,1440,1497,0,1440
6117666160,04-26-2016,Apr,Tuesday,9543,7.210000038,7.210000038,0,0,0.340000004,6.869999886,0,0,7,352,1077,2450,359,1436
6117666160,04-27-2016,Apr,Wednesday,9411,7.110000134,7.110000134,0,0,0,7.110000134,0,0,0,458,417,2576,458,875
6117666160,04-28-2016,Apr,Thursday,3403,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,141,758,1879,141,899
6117666160,04-29-2016,Apr,Friday,9592,7.239999771,7.239999771,0,0,0,7.239999771,0,0,0,461,479,2560,461,940
6117666160,04-30-2016,Apr,Saturday,6987,5.28000021,5.28000021,0,0,0,5.28000021,0,0,0,343,1040,2275,343,1383
6117666160,05-01-2016,May,Sunday,8915,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,397,525,2361,397,922
6117666160,05-02-2016,May,Monday,4933,3.730000019,3.730000019,0,0,0,3.730000019,0,0,0,236,1204,2044,236,1440
6117666160,05-03-2016,May,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1440,1496,0,1440
6117666160,05-04-2016,May,Wednesday,2997,2.25999999,2.25999999,0,0,0,2.25999999,0,0,0,156,1279,1902,156,1435
6117666160,05-05-2016,May,Thursday,9799,7.400000095,7.400000095,0,0,0,7.400000095,0,0,0,487,479,2636,487,966
6117666160,05-06-2016,May,Friday,3365,2.680000067,2.680000067,0,0,0,2.680000067,0,0,0,133,673,1838,133,806
6117666160,05-07-2016,May,Saturday,7336,5.539999962,5.539999962,0,0,0,5.539999962,0,0,0,412,456,2469,412,868
6117666160,05-08-2016,May,Sunday,7328,5.53000021,5.53000021,0,0,0,5.53000021,0,0,0,318,517,2250,318,835
6117666160,05-09-2016,May,Monday,4477,3.380000114,3.380000114,0,0,0,3.380000114,0,0,0,197,125,1248,197,322
6290855005,04-12-2016,Apr,Tuesday,4562,3.450000048,3.450000048,0,0,0,3.450000048,0,0,0,199,1241,2560,199,1440
6290855005,04-13-2016,Apr,Wednesday,7142,5.400000095,5.400000095,0,0,0,5.389999866,0.01,0,0,350,1090,2905,350,1440
6290855005,04-14-2016,Apr,Thursday,7671,5.800000191,5.800000191,0,0,0,5.769999981,0.029999999,0,0,363,1077,2952,363,1440
6290855005,04-15-2016,Apr,Friday,9501,7.179999828,7.179999828,0,0,0,7.170000076,0.01,0,0,328,1112,2896,328,1440
6290855005,04-16-2016,Apr,Saturday,8301,6.28000021,6.28000021,0,0,0,6.269999981,0.01,0,0,258,1182,2783,258,1440
6290855005,04-17-2016,Apr,Sunday,7851,5.940000057,5.940000057,0,1.139999986,0.790000021,4,0,31,12,225,1172,3171,268,1440
6290855005,04-18-2016,Apr,Monday,6885,5.210000038,5.210000038,0,0,0,5.190000057,0.02,0,0,271,1169,2766,271,1440
6290855005,04-19-2016,Apr,Tuesday,7142,5.400000095,5.400000095,0,0,0,5.389999866,0.01,0,0,321,1119,2839,321,1440
6290855005,04-20-2016,Apr,Wednesday,6361,4.809999943,4.809999943,0,0,0,4.800000191,0.01,0,0,258,1182,2701,258,1440
6290855005,04-21-2016,Apr,Thursday,0,0,0,0,0,0,0,0,0,0,0,1440,2060,0,1440
6290855005,04-22-2016,Apr,Friday,6238,4.71999979,4.71999979,0,0,0,4.71999979,0,0,0,302,1138,2796,302,1440
6290855005,04-23-2016,Apr,Saturday,0,0,0,0,0,0,0,0,33,0,0,1407,2664,33,1440
6290855005,04-24-2016,Apr,Sunday,5896,4.460000038,4.460000038,0,0,0,4.460000038,0,0,0,258,1182,2703,258,1440
6290855005,04-25-2016,Apr,Monday,7802,5.900000095,5.900000095,0,0.680000007,0.180000007,5.03000021,0.01,8,3,249,1180,2771,260,1440
6290855005,04-26-2016,Apr,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1440,2060,0,1440
6290855005,04-27-2016,Apr,Wednesday,5565,4.210000038,4.210000038,0,0,0,4.179999828,0.029999999,0,0,287,1153,2743,287,1440
6290855005,04-28-2016,Apr,Thursday,5731,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,255,1185,2687,255,1440
6290855005,04-29-2016,Apr,Friday,0,0,0,0,0,0,0,0,0,0,0,1440,2060,0,1440
6290855005,04-30-2016,Apr,Saturday,6744,5.099999905,5.099999905,0,0,0,5.090000153,0.01,0,0,324,1116,2843,324,1440
6290855005,05-01-2016,May,Sunday,9837,7.440000057,7.440000057,0,0.660000026,2.75,4,0.02,8,95,282,1055,3327,385,1440
6290855005,05-02-2016,May,Monday,6781,5.130000114,5.130000114,0,0,0,5.110000134,0.02,0,0,268,1172,2725,268,1440
6290855005,05-03-2016,May,Tuesday,6047,4.570000172,4.570000172,0,0,0,4.570000172,0,0,0,240,1200,2671,240,1440
6290855005,05-04-2016,May,Wednesday,5832,4.409999847,4.409999847,0,0,0,4.400000095,0.01,0,0,272,1168,2718,272,1440
6290855005,05-05-2016,May,Thursday,6339,4.789999962,4.789999962,0,0,0,4.789999962,0,0,0,239,1201,2682,239,1440
6290855005,05-06-2016,May,Friday,6116,4.619999886,4.619999886,0,0,0,4.590000153,0.029999999,0,0,305,1135,2806,305,1440
6290855005,05-07-2016,May,Saturday,5510,4.170000076,4.170000076,0,0,0,4.159999847,0,0,0,227,1213,2613,227,1440
6290855005,05-08-2016,May,Sunday,7706,5.829999924,5.829999924,0,0,0,5.820000172,0,0,0,251,1189,2712,251,1440
6290855005,05-09-2016,May,Monday,6277,4.75,4.75,0,0,0,4.730000019,0.02,0,0,264,800,2175,264,1064
6290855005,05-10-2016,May,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1440,0,0,1440
6775888955,04-12-2016,Apr,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1440,1841,0,1440
6775888955,04-13-2016,Apr,Wednesday,4053,2.910000086,2.910000086,0,1.110000014,0.579999983,1.220000029,0,17,18,85,1053,2400,120,1173
6775888955,04-14-2016,Apr,Thursday,5162,3.700000048,3.700000048,0,0.870000005,0.860000014,1.970000029,0,14,24,105,863,2507,143,1006
6775888955,04-15-2016,Apr,Friday,1282,0.920000017,0.920000017,0,0,0,0.920000017,0,0,0,58,976,2127,58,1034
6775888955,04-16-2016,Apr,Saturday,4732,3.390000105,3.390000105,0,2.519999981,0.810000002,0.059999999,0,36,18,9,1377,2225,63,1440
6775888955,04-17-2016,Apr,Sunday,2497,1.789999962,1.789999962,0,0.349999994,1.129999995,0.310000002,0,5,24,19,1392,2067,48,1440
6775888955,04-18-2016,Apr,Monday,8294,5.949999809,5.949999809,0,2,0.769999981,3.170000076,0,30,31,146,1233,2798,207,1440
6775888955,04-19-2016,Apr,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1440,1841,0,1440
6775888955,04-20-2016,Apr,Wednesday,10771,7.71999979,7.71999979,0,3.769999981,1.74000001,2.220000029,0,70,113,178,1079,3727,361,1440
6775888955,04-21-2016,Apr,Thursday,0,0,0,0,0,0,0,0,0,0,0,1440,1841,0,1440
6775888955,04-22-2016,Apr,Friday,637,0.460000008,0.460000008,0,0,0,0.460000008,0,0,0,20,1420,1922,20,1440
6775888955,04-23-2016,Apr,Saturday,0,0,0,0,0,0,0,0,0,0,0,1440,1841,0,1440
6775888955,04-24-2016,Apr,Sunday,2153,1.539999962,1.539999962,0,0.769999981,0.620000005,0.150000006,0,11,18,11,1400,2053,40,1440
6775888955,04-25-2016,Apr,Monday,6474,4.639999866,4.639999866,0,2.269999981,0.460000008,1.899999976,0,33,13,92,1302,2484,138,1440
6775888955,04-26-2016,Apr,Tuesday,7091,5.269999981,5.269999981,1.959596038,3.480000019,0.870000005,0.730000019,0,42,30,47,1321,2584,119,1440
6775888955,04-27-2016,Apr,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1440,1841,0,1440
6775888955,04-28-2016,Apr,Thursday,703,0.5,0.5,0,0.059999999,0.200000003,0.239999995,0,2,13,15,1410,1993,30,1440
6775888955,04-29-2016,Apr,Friday,0,0,0,0,0,0,0,0,0,0,0,1440,1841,0,1440
6775888955,04-30-2016,Apr,Saturday,2503,1.789999962,1.789999962,0,0.159999996,0.159999996,1.480000019,0,3,9,84,1344,2280,96,1440
6775888955,05-01-2016,May,Sunday,2487,1.779999971,1.779999971,0,0.479999989,0.620000005,0.680000007,0,9,34,50,1347,2319,93,1440
6775888955,05-02-2016,May,Monday,0,0,0,0,0,0,0,0,0,0,0,1440,1841,0,1440
6775888955,05-03-2016,May,Tuesday,9,0.01,0.01,0,0,0,0.01,0,0,0,1,1439,1843,1,1440
6775888955,05-04-2016,May,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1440,1841,0,1440
6775888955,05-05-2016,May,Thursday,0,0,0,0,0,0,0,0,0,0,0,1440,1841,0,1440
6775888955,05-06-2016,May,Friday,4697,3.369999886,3.369999886,0,0.469999999,0.930000007,1.929999948,0,12,35,75,1318,2496,122,1440
6775888955,05-07-2016,May,Saturday,1967,1.409999967,1.409999967,0,0.129999995,0.239999995,1.049999952,0,2,5,49,551,1032,56,607
6962181067,04-12-2016,Apr,Tuesday,10199,6.739999771,6.739999771,0,3.400000095,0.829999983,2.50999999,0,50,14,189,796,1994,253,1049
6962181067,04-13-2016,Apr,Wednesday,5652,3.74000001,3.74000001,0,0.569999993,1.210000038,1.960000038,0,8,24,142,548,1718,174,722
6962181067,04-14-2016,Apr,Thursday,1551,1.029999971,1.029999971,0,0,0,1.029999971,0,0,0,86,862,1466,86,948
6962181067,04-15-2016,Apr,Friday,5563,3.680000067,3.680000067,0,0,0,3.680000067,0,0,0,217,837,1756,217,1054
6962181067,04-16-2016,Apr,Saturday,13217,8.739999771,8.739999771,0,3.660000086,0.189999998,4.880000114,0,50,3,280,741,2173,333,1074
6962181067,04-17-2016,Apr,Sunday,10145,6.710000038,6.710000038,0,0.330000013,0.680000007,5.690000057,0,5,13,295,634,2027,313,947
6962181067,04-18-2016,Apr,Monday,11404,7.539999962,7.539999962,0,0.829999983,2.390000105,4.320000172,0,13,42,238,689,2039,293,982
6962181067,04-19-2016,Apr,Tuesday,10742,7.099999905,7.099999905,0,2.099999905,2.130000114,2.869999886,0,35,41,195,659,2046,271,930
6962181067,04-20-2016,Apr,Wednesday,13928,9.550000191,9.550000191,0,4.28000021,0.189999998,5.090000153,0,48,4,297,639,2174,349,988
6962181067,04-21-2016,Apr,Thursday,11835,9.710000038,7.880000114,4.081692219,3.99000001,2.099999905,3.50999999,0.109999999,53,27,214,708,2179,294,1002
6962181067,04-22-2016,Apr,Friday,10725,7.090000153,7.090000153,0,1.769999981,1.549999952,3.769999981,0,30,33,240,659,2086,303,962
6962181067,04-23-2016,Apr,Saturday,20031,13.23999977,13.23999977,0,4.199999809,2,7.039999962,0,58,41,347,484,2571,446,930
6962181067,04-24-2016,Apr,Sunday,5029,3.319999933,3.319999933,0,0,0,3.319999933,0,0,0,199,720,1705,199,919
6962181067,04-25-2016,Apr,Monday,13239,9.270000458,9.079999924,2.785175085,3.019999981,1.679999948,4.460000038,0.100000001,35,31,282,637,2194,348,985
6962181067,04-26-2016,Apr,Tuesday,10433,6.900000095,6.900000095,0,2.579999924,0.419999987,3.900000095,0,36,7,254,680,2012,297,977
6962181067,04-27-2016,Apr,Wednesday,10320,6.820000172,6.820000172,0,0.550000012,2.019999981,4.25,0,7,38,279,697,2034,324,1021
6962181067,04-28-2016,Apr,Thursday,12627,8.350000381,8.350000381,0,2.50999999,0.239999995,5.590000153,0,38,8,288,621,2182,334,955
6962181067,04-29-2016,Apr,Friday,10762,7.110000134,7.110000134,0,0.819999993,0.479999989,5.809999943,0,12,15,369,645,2254,396,1041
6962181067,04-30-2016,Apr,Saturday,10081,6.659999847,6.659999847,0,2.24000001,0.75999999,3.670000076,0,32,16,237,731,2002,285,1016
6962181067,05-01-2016,May,Sunday,5454,3.609999895,3.609999895,0,0,0,3.609999895,0,0,0,215,722,1740,215,937
6962181067,05-02-2016,May,Monday,12912,8.539999962,8.539999962,0,1.200000048,2,5.340000153,0,18,39,313,655,2162,370,1025
6962181067,05-03-2016,May,Tuesday,12109,8.119999886,8.119999886,0,1.74000001,2.039999962,4.329999924,0,21,36,267,654,2072,324,978
6962181067,05-04-2016,May,Wednesday,10147,6.710000038,6.710000038,0,0.469999999,1.679999948,4.550000191,0,15,36,284,683,2086,335,1018
6962181067,05-05-2016,May,Thursday,10524,6.960000038,6.960000038,0,0.99000001,1.159999967,4.809999943,0,14,22,305,591,2066,341,932
6962181067,05-06-2016,May,Friday,5908,3.910000086,3.910000086,0,0,0,3.910000086,0,0,0,299,717,1850,299,1016
6962181067,05-07-2016,May,Saturday,6815,4.5,4.5,0,0,0,4.5,0,0,0,328,745,1947,328,1073
6962181067,05-08-2016,May,Sunday,4188,2.769999981,2.769999981,0,0,0.519999981,2.25,0,0,14,151,709,1659,165,874
6962181067,05-09-2016,May,Monday,12342,8.720000267,8.680000305,3.167821884,3.900000095,1.179999948,3.650000095,0,43,21,231,607,2105,295,902
6962181067,05-10-2016,May,Tuesday,15448,10.21000004,10.21000004,0,3.470000029,1.75,4.989999771,0,62,34,275,626,2361,371,997
6962181067,05-11-2016,May,Wednesday,6722,4.440000057,4.440000057,0,1.49000001,0.310000002,2.650000095,0,24,7,199,709,1855,230,939
6962181067,05-12-2016,May,Thursday,3587,2.369999886,2.369999886,0,0,0.25,2.109999895,0,0,8,105,127,928,113,240
7007744171,04-12-2016,Apr,Tuesday,14172,10.28999996,9.479999542,4.869782925,4.5,0.379999995,5.409999847,0,53,8,355,1024,2937,416,1440
7007744171,04-13-2016,Apr,Wednesday,12862,9.649999619,8.600000381,4.851306915,4.610000134,0.560000002,4.480000019,0,56,22,261,1101,2742,339,1440
7007744171,04-14-2016,Apr,Thursday,11179,8.239999771,7.480000019,3.285414934,2.950000048,0.340000004,4.960000038,0,34,6,304,1096,2668,344,1440
7007744171,04-15-2016,Apr,Friday,5273,3.529999971,3.529999971,0,0,0,3.529999971,0,0,0,202,1238,2098,202,1440
7007744171,04-16-2016,Apr,Saturday,4631,3.099999905,3.099999905,0,0,0,3.099999905,0,0,0,203,1155,2076,203,1358
7007744171,04-17-2016,Apr,Sunday,8059,5.389999866,5.389999866,0,0,0,5.389999866,0,0,0,305,1135,2383,305,1440
7007744171,04-18-2016,Apr,Monday,14816,10.97999954,9.909999847,4.930550098,3.789999962,2.119999886,5.050000191,0.02,48,31,284,1077,2832,363,1440
7007744171,04-19-2016,Apr,Tuesday,14194,10.47999954,9.5,4.94214201,4.409999847,0.75999999,5.309999943,0,53,17,304,1066,2812,374,1440
7007744171,04-20-2016,Apr,Wednesday,15566,11.31000042,10.40999985,4.924840927,4.789999962,0.670000017,5.860000134,0,60,33,347,1000,3096,440,1440
7007744171,04-21-2016,Apr,Thursday,13744,9.18999958,9.18999958,0,2.150000095,1.870000005,5.170000076,0,30,34,327,1049,2763,391,1440
7007744171,04-22-2016,Apr,Friday,15299,10.23999977,10.23999977,0,4.099999905,1.75999999,4.369999886,0,64,50,261,1065,2889,375,1440
7007744171,04-23-2016,Apr,Saturday,8093,5.409999847,5.409999847,0,0.129999995,1.129999995,4.150000095,0,2,25,223,1190,2284,250,1440
7007744171,04-24-2016,Apr,Sunday,11085,7.420000076,7.420000076,0,0,0,7.420000076,0,0,0,419,1021,2667,419,1440
7007744171,04-25-2016,Apr,Monday,18229,13.34000015,12.19999981,4.861792088,4.309999943,1.370000005,7.670000076,0,51,24,379,986,3055,454,1440
7007744171,04-26-2016,Apr,Tuesday,15090,10.10000038,10.10000038,0,0.930000007,0.939999998,8.229999542,0,16,22,424,978,2939,462,1440
7007744171,04-27-2016,Apr,Wednesday,13541,10.22000027,9.06000042,4.885604858,4.269999981,0.660000026,5.289999962,0,50,12,337,1041,2830,399,1440
7007744171,04-28-2016,Apr,Thursday,15128,10.11999989,10.11999989,0,1.090000033,0.769999981,8.260000229,0,16,16,401,1007,2836,433,1440
7007744171,04-29-2016,Apr,Friday,20067,14.30000019,13.42000008,4.911146164,4.309999943,2.049999952,7.949999809,0,55,42,382,961,3180,479,1440
7007744171,04-30-2016,Apr,Saturday,3761,2.519999981,2.519999981,0,0,0,2.519999981,0,0,0,200,1240,2051,200,1440
7007744171,05-01-2016,May,Sunday,5600,3.75,3.75,0,0,0,3.75,0,0,0,237,1142,2225,237,1379
7007744171,05-02-2016,May,Monday,13041,9.180000305,8.720000267,2.832325935,4.639999866,0.699999988,3.829999924,0,64,14,250,1112,2642,328,1440
7007744171,05-03-2016,May,Tuesday,14510,10.86999989,9.710000038,4.912367821,4.480000019,1.019999981,5.360000134,0,58,31,330,1021,2976,419,1440
7007744171,05-04-2016,May,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1440,1557,0,1440
7007744171,05-05-2016,May,Thursday,15010,11.10000038,10.03999996,4.878232002,4.329999924,1.289999962,5.480000019,0,53,23,317,1047,2933,393,1440
7007744171,05-06-2016,May,Friday,11459,7.670000076,7.670000076,0,3,0.810000002,3.859999895,0,44,13,247,1136,2553,304,1440
7007744171,05-07-2016,May,Saturday,0,0,0,0,0,0,0,0,0,0,0,111,120,0,111
7086361926,04-12-2016,Apr,Tuesday,11317,8.409999847,8.409999847,0,5.269999981,0.150000006,2.970000029,0,59,6,153,745,2772,218,963
7086361926,04-13-2016,Apr,Wednesday,5813,3.619999886,3.619999886,0,0.560000002,0.209999993,2.839999914,0,31,26,155,744,2516,212,956
7086361926,04-14-2016,Apr,Thursday,9123,6.119999886,6.119999886,0,2.029999971,0.330000013,3.660000086,0,35,32,189,787,2734,256,1043
7086361926,04-15-2016,Apr,Friday,8585,5.670000076,5.670000076,0,2.039999962,1.110000014,2.529999971,0,30,21,139,864,2395,190,1054
7086361926,04-16-2016,Apr,Saturday,31,0.01,0.01,0,0,0,0.01,0,0,0,3,1437,1635,3,1440
7086361926,04-17-2016,Apr,Sunday,0,0,0,0,0,0,0,0,0,0,0,1440,1629,0,1440
7086361926,04-18-2016,Apr,Monday,9827,6.710000038,6.710000038,0,3.170000076,1.220000029,2.309999943,0,61,51,114,1136,2743,226,1362
7086361926,04-19-2016,Apr,Tuesday,10688,7.289999962,7.289999962,0,3.529999971,1.230000019,2.50999999,0,67,69,124,671,2944,260,931
7086361926,04-20-2016,Apr,Wednesday,14365,10.64000034,10.64000034,0,7.639999866,0.449999988,2.539999962,0,87,13,145,797,2997,245,1042
7086361926,04-21-2016,Apr,Thursday,9469,6.179999828,6.179999828,0,1.360000014,0.300000012,4.510000229,0,19,6,206,758,2463,231,989
7086361926,04-22-2016,Apr,Friday,9753,6.53000021,6.53000021,0,2.869999886,0.970000029,2.670000076,0,58,59,153,762,2846,270,1032
7086361926,04-23-2016,Apr,Saturday,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965,90,1440
7086361926,04-24-2016,Apr,Sunday,3520,2.160000086,2.160000086,0,0,0,2.150000095,0,0,0,125,566,2049,125,691
7086361926,04-25-2016,Apr,Monday,10091,6.820000172,6.820000172,0,3.75,0.699999988,2.369999886,0,69,39,129,706,2752,237,943
7086361926,04-26-2016,Apr,Tuesday,10387,7.070000172,7.070000172,0,4.159999847,0.769999981,2.119999886,0,70,33,132,726,2781,235,961
7086361926,04-27-2016,Apr,Wednesday,11107,8.340000153,8.340000153,0,5.630000114,0.180000007,2.529999971,0,55,6,145,829,2693,206,1035
7086361926,04-28-2016,Apr,Thursday,11584,7.800000191,7.800000191,0,2.789999962,1.639999986,3.359999895,0,54,48,161,810,2862,263,1073
7086361926,04-29-2016,Apr,Friday,7881,4.949999809,4.949999809,0,0.49000001,0.449999988,4,0,24,36,182,1198,2616,242,1440
7086361926,04-30-2016,Apr,Saturday,14560,9.409999847,9.409999847,0,3.119999886,1.039999962,5.239999771,0,42,17,308,584,2995,367,951
7086361926,05-01-2016,May,Sunday,12390,8.069999695,8.069999695,0,2.299999952,0.899999976,4.849999905,0,30,15,258,685,2730,303,988
7086361926,05-02-2016,May,Monday,10052,6.809999943,6.809999943,0,3.480000019,0.660000026,2.660000086,0,66,26,139,737,2754,231,968
7086361926,05-03-2016,May,Tuesday,10288,6.760000229,6.760000229,0,2.74000001,0.850000024,3.160000086,0,57,36,152,761,2754,245,1006
7086361926,05-04-2016,May,Wednesday,10988,8.31000042,8.31000042,0,5.28000021,0.119999997,2.900000095,0,45,12,135,843,2655,192,1035
7086361926,05-05-2016,May,Thursday,8564,5.599999905,5.599999905,0,1.779999971,0.829999983,2.950000048,0,24,14,149,1253,2386,187,1440
7086361926,05-06-2016,May,Friday,12461,8.380000114,8.380000114,0,3.819999933,1.429999948,3.119999886,0,84,35,154,834,2924,273,1107
7086361926,05-07-2016,May,Saturday,12827,8.479999542,8.479999542,0,1.460000038,2.329999924,4.679999828,0,20,42,209,621,2739,271,892
7086361926,05-08-2016,May,Sunday,10677,7.099999905,7.099999905,0,2.309999943,1.529999971,3.25,0,32,27,147,695,2534,206,901
7086361926,05-09-2016,May,Monday,13566,9.109999657,9.109999657,0,4.260000229,1.710000038,3.119999886,0,67,50,171,743,2960,288,1031
7086361926,05-10-2016,May,Tuesday,14433,10.78999996,10.78999996,0,7.110000134,1.200000048,2.450000048,0,72,23,106,1182,2800,201,1383
7086361926,05-11-2016,May,Wednesday,9572,6.519999981,6.519999981,0,2.890000105,1.389999986,2.230000019,0,57,40,128,757,2735,225,982
7086361926,05-12-2016,May,Thursday,3789,2.559999943,2.559999943,0,0.379999995,0.270000011,1.889999986,0,5,4,58,343,1199,67,410
8053475328,04-12-2016,Apr,Tuesday,18060,14.11999989,14.11999989,0,11.64000034,0.389999986,2.099999905,0,116,8,123,1193,3186,247,1440
8053475328,04-13-2016,Apr,Wednesday,16433,13.35000038,13.35000038,0,10.43000031,0.469999999,2.450000048,0,95,12,156,1177,3140,263,1440
8053475328,04-14-2016,Apr,Thursday,20159,15.97000027,15.97000027,0,12.34000015,0.209999993,3.359999895,0,119,5,193,1123,3411,317,1440
8053475328,04-15-2016,Apr,Friday,20669,16.23999977,16.23999977,0,13.26000023,0.389999986,2.589999914,0,132,8,158,1142,3410,298,1440
8053475328,04-16-2016,Apr,Saturday,14549,11.10999966,11.10999966,0,9.359999657,0.270000011,1.49000001,0,96,6,83,1255,2867,185,1440
8053475328,04-17-2016,Apr,Sunday,18827,13.68999958,13.68999958,0,9.239999771,0.800000012,3.640000105,0,111,21,195,1113,3213,327,1440
8053475328,04-18-2016,Apr,Monday,17076,12.65999985,12.65999985,0,9.079999924,0.230000004,3.349999905,0,102,6,195,1137,3133,303,1440
8053475328,04-19-2016,Apr,Tuesday,15929,12.47999954,12.47999954,0,9.220000267,0.310000002,2.950000048,0,90,7,191,1152,3114,288,1440
8053475328,04-20-2016,Apr,Wednesday,15108,12.18999958,12.18999958,0,9.579999924,0.230000004,2.380000114,0,89,5,158,695,3043,252,947
8053475328,04-21-2016,Apr,Thursday,16057,12.51000023,12.51000023,0,9.670000076,0.25,2.579999924,0,100,6,170,1164,3103,276,1440
8053475328,04-22-2016,Apr,Friday,10520,8.289999962,8.289999962,0,6.260000229,0.150000006,1.879999995,0,60,3,117,1260,2655,180,1440
8053475328,04-23-2016,Apr,Saturday,22359,17.19000053,17.19000053,0,12.53999996,0.629999995,4.019999981,0,125,14,223,741,3554,362,1103
8053475328,04-24-2016,Apr,Sunday,22988,17.95000076,17.95000076,0,13.13000011,1.549999952,3.25999999,0,129,33,182,1096,3577,344,1440
8053475328,04-25-2016,Apr,Monday,20500,15.68999958,15.68999958,0,11.36999989,0.460000008,3.859999895,0,118,9,209,1104,3403,336,1440
8053475328,04-26-2016,Apr,Tuesday,12685,9.619999886,9.619999886,0,6.309999943,0.200000003,3.099999905,0,68,5,185,1182,2846,258,1440
8053475328,04-27-2016,Apr,Wednesday,12422,9.819999695,9.819999695,0,6.460000038,0.430000007,2.930000067,0,60,10,183,1187,2852,253,1440
8053475328,04-28-2016,Apr,Thursday,15447,12.39999962,12.39999962,0,9.670000076,0.389999986,2.349999905,0,90,9,153,1188,3062,252,1440
8053475328,04-29-2016,Apr,Friday,12315,9.649999619,9.649999619,0,6.170000076,0.310000002,3.170000076,0,58,8,159,1215,2794,225,1440
8053475328,04-30-2016,Apr,Saturday,7135,5.590000153,5.590000153,0,2.99000001,0.059999999,2.539999962,0,27,1,131,1281,2408,159,1440
8053475328,05-01-2016,May,Sunday,1170,0.850000024,0.850000024,0,0,0,0.850000024,0,0,0,51,1389,1886,51,1440
8053475328,05-02-2016,May,Monday,1969,1.429999948,1.429999948,0,0,0,1.429999948,0,0,0,95,1345,1988,95,1440
8053475328,05-03-2016,May,Tuesday,15484,11.89999962,11.89999962,0,8.390000343,0.930000007,2.589999914,0,87,22,165,1166,3023,274,1440
8053475328,05-04-2016,May,Wednesday,14581,11.14999962,11.14999962,0,8.819999695,0.400000006,1.909999967,0,89,8,123,1220,2918,220,1440
8053475328,05-05-2016,May,Thursday,14990,11.51000023,11.51000023,0,8.850000381,0.449999988,2.210000038,0,93,9,130,1208,2950,232,1440
8053475328,05-06-2016,May,Friday,13953,11,11,0,9.100000381,0.689999998,1.210000038,0,90,15,90,1245,2859,195,1440
8053475328,05-07-2016,May,Saturday,19769,15.67000008,15.67000008,0,12.43999958,0.879999995,2.349999905,0,121,20,148,1076,3331,289,1365
8053475328,05-08-2016,May,Sunday,22026,17.64999962,17.64999962,0,13.39999962,0.589999974,3.660000086,0,125,14,228,1073,3589,367,1440
8053475328,05-09-2016,May,Monday,12465,9.380000114,9.380000114,0,6.119999886,0.569999993,2.690000057,0,66,12,148,1214,2765,226,1440
8053475328,05-10-2016,May,Tuesday,14810,11.35999966,11.35999966,0,9.090000153,0.419999987,1.850000024,0,96,10,115,1219,2926,221,1440
8053475328,05-11-2016,May,Wednesday,12209,9.399999619,9.399999619,0,6.079999924,0.280000001,3.039999962,0,60,7,184,1189,2809,251,1440
8053475328,05-12-2016,May,Thursday,4998,3.910000086,3.910000086,0,2.950000048,0.200000003,0.75999999,0,28,4,39,839,1505,71,910
8253242879,04-12-2016,Apr,Tuesday,9033,7.159999847,7.159999847,0,5.429999828,0.140000001,1.590000033,0,40,2,154,1244,2044,196,1440
